-1;-1;-1;Inicio;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;-1;Bloco;-1;-1;-1;-1;Bloco;Bloco;Bloco;-1;-1;Bloco;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;Bloco;Bloco;Bloco;Bloco;Bloco;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Bloco;-1;-1;-1;-1;-1;-1;-1;-1;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;Bloco;-1;-1;-1;-1;-1;-1;Bloco;Bloco;Bloco;Bloco;-1;-1;-1;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike;-1;-1;-1;-1;-1;-1;-1;Spike;Spike;-1;-1;-1;-1;-1;Bloco;Bloco;Spike;Spike;Spike;Spike;Spike;Spike;Spike;Spike
chao; chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao;chao
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;A;
